,RQ_1_2_PAT_PChg,RQ_1_2_Operating_Profit_PChg,RQ_1_2_Total_Exp_PChg,RQ_1_2_Ebit_PChg,RQ_1_2_Ebitda_PChg,RQ_1_2_Close_PChg,RQ_2_3_PAT_PChg,RQ_2_3_Operating_Profit_PChg,RQ_2_3_Total_Exp_PChg,RQ_2_3_Ebit_PChg,RQ_2_3_Ebitda_PChg,RQ_2_3_Close_PChg,RQ_3_4_PAT_PChg,RQ_3_4_Operating_Profit_PChg,RQ_3_4_Total_Exp_PChg,RQ_3_4_Ebit_PChg,RQ_3_4_Ebitda_PChg,RQ_3_4_Close_PChg,RQ_4_5_PAT_PChg,RQ_4_5_Operating_Profit_PChg,RQ_4_5_Total_Exp_PChg,RQ_4_5_Ebit_PChg,RQ_4_5_Ebitda_PChg,RQ_4_5_Close_PChg
GILLANDERS,-101.34623474968448,-167.7937915742794,-9.585842448076699,-212.4113475177305,-352.25225225225233,-10.887096774193546,-473.7421383647798,-198.52539595849262,6.9532071503680415,-166.43109540636038,-134.81442760062728,0.0,-14.516129032258064,-21.247311827956995,12.01413427561837,-12.157268494568019,-20.622406639004158,-100.0,-1227.2727272727273,97.20101781170484,-3.4884547069271736,80.65420560747664,57.413455258001306,-7.680491551459283
TATASTEEL,124.86007779383664,5.4606472432693165,-1.203840434045064,12.135814439687291,10.912116885854154,-0.5778828473863856,-22.955107653446326,3.915421197853985,4.594868372224918,5.0810613818290085,4.550453299073451,-22.03031130529765,3.4008716617210686,37.119028220131824,1.1247796357628086,43.65725156785175,32.70753959605267,12.236610221438974,155.51979464902755,-23.591585962719986,8.409750168426902,28.423160875185232,-19.975405782511178,19.569399908382948
SUNTV,41.199613473219216,40.64127105666158,98.24209714726291,42.42162653339393,38.35026106859309,-7.812868253594162,8.536539686107039,6.170230062596527,1.7308094540891037,8.239691165261007,7.308836227573641,-14.295813765591069,-6.217725787754238,-0.8163841238484861,6.3567098604082135,-5.559296844158559,-2.2819320483012207,29.932419132602853,13.12589413447784,10.645463466856981,-46.79547875488223,12.751027675228439,9.86774339747024,-6.657275845173937
RKDL,-112.91028446389495,-125.28473804100227,-9.29602888086642,-122.49443207126949,-125.22727272727276,-14.901960784313726,165.6976744186047,254.0322580645161,-39.96206989975615,240.15151515151516,254.83870967741936,0.0,-135.61076604554864,-84.82252141982862,-20.963597430406864,-84.13461538461539,-84.80392156862743,-100.0,-16200.000000000005,-2142.5,135.85858585858583,-2700.0,-2140.0,-6.735751295336791
DHFL,39.250960307298335,15.112268485604355,-7.123553257740438,15.09190832743917,15.081349407354882,24.973047142997157,2.108187612354956,4.2650435018341115,25.718295295073514,4.409274373241313,4.412598478501856,-12.450660717350278,4.312990112512778,0.9100118399849526,0.09981146722856156,0.7991478038408846,0.841390256598439,6.012917311016114,12.599815724815722,7.662607799283956,15.820345949648907,7.826756834054469,7.796819089144613,25.72049405306496
DSSL,44.1860465116279,41.55844155844157,8.739255014326654,44.230769230769226,41.95402298850576,-29.78515625,2.380952380952383,14.074074074074067,-4.477028347996089,15.555555555555555,11.538461538461533,45.04249291784704,0.0,-1.4598540145985412,-0.17564402810305116,10.655737704918042,13.868613138686126,76.49999999999999,4.99999999999999,-6.802721088435365,10.574018126888213,-6.8702290076335935,-6.802721088435365,4.712041884816746
JKCEMENT,-48.8646967340591,-17.348284960422152,-14.886731391585755,-36.93827685116328,-29.37125366662416,-14.304714053494894,32.25010283833812,6.854625550660786,18.63851779007605,25.43976545842216,20.538047655649493,-8.611686323939866,-21.706924315619965,-17.836976979875487,6.152342665496905,-21.979621542940322,-19.219306233959767,16.42557651991614,17.406100327703555,4.805017449800212,6.721105527638196,12.26800513598693,11.666820745123422,1.608264990946855
SUMMITSEC,-100.46254849298715,-100.39458108641323,-27.083333333333336,-100.39463299131808,-100.39458108641323,0.7531168913359972,-17284.615384615383,-19594.8717948718,11.627906976744184,-19592.30769230769,-19594.8717948718,-39.73684210526316,-104.29042904290431,-104.29515418502204,7.499999999999992,-104.29515418502204,-104.29515418502204,86.23481781376518,-3887.5,-4047.8260869565224,48.148148148148145,-4047.8260869565224,-4047.8260869565224,11.182184316512684
LIBERTSHOE,31.395348837209287,-2.846299810246669,36.015210647453195,-4.651162790697673,-1.512287334593574,-2.146035069353584,-35.33834586466165,35.475578406169646,-35.6991184608455,64.2696629213483,34.434561626429485,-26.391832016952414,133.33333333333337,-15.526601520086865,33.23902606310013,-25.08417508417509,-15.648445873526262,0.09641342074816814,5.555555555555539,4.3035107587769055,3.1482136540502323,6.834532374100733,4.362416107382558,52.39494563620335
SUBROS,1.8289402904787515,-10.519704820222948,-2.817016746509436,8.314146840624199,-3.4450063211125155,2.334763948497858,13.14668289713938,33.66211962224554,21.774032708416424,39.35828877005349,21.66890982503365,-6.455757186446129,8.952254641909812,-12.359757219054625,-9.408735715253618,-18.648491879350342,-9.216268109617737,31.067143759208594,43.34600760456274,22.81454709735711,19.49264606665766,44.93484657419083,27.793888021414237,-1.7170045510963912
DABUR,-34.79269189433791,-37.52770673486785,10.695406116079958,-34.283391201160285,-32.46847670288125,19.199147381242394,33.19019098203185,32.486769071898806,-3.5421219381620745,32.165780837036394,29.94385358743185,-6.09093508721762,-6.330051868317982,-2.7949433796543253,3.811042274052492,-6.819842494113822,-6.217406713584124,14.655737704918026,67.11480629754114,68.12931807394125,5.121009835939949,53.5275054013628,48.95735133300651,4.41629578911331
RANEHOLDIN,-50.3959683225342,-50.75970737197524,-22.64875239923224,-51.42045454545454,-50.586920067076576,-20.793784210418416,101.30434782608695,93.15217391304348,34.97409326424871,94.04630650496141,91.13247863247864,1.0670479031990718,-69.26503340757239,-65.5688622754491,-11.162255466052933,-67.00618406693343,-66.35514018691589,39.34232179461269,304.5045045045045,272.1448467966574,10.559796437659024,294.97126436781605,280.05464480874315,-0.6767413184985623
SAGCEM,8.782742681047756,-15.552099533437016,-3.946510110893682,-20.188235294117643,-16.265258990432198,-13.001083423618633,-36.05911330049261,1.4195583596214492,18.806509945750452,-0.4217432052483592,2.15706100438152,9.580909414697855,-36.24371859296483,-24.881516587677726,12.725684333139188,-29.407872973867025,-22.915042868277478,2.656916514320531,-5.407011289364221,-5.381165919282516,-9.219483180226018,-8.393939393939393,-5.313653136531356,-0.012186205215698605
ANIKINDS,74.19354838709678,3152.0000000000005,56.1618917689859,134.61538461538458,125.41436464088396,-33.86243386243386,-56.02836879432624,-59.016393442622956,5.551999999999998,10.457516339869276,9.696969696969708,-39.110824742268036,-86.84701492537312,-111.77606177606178,-12.513997760358341,-80.05215123859192,-78.79177377892032,0.0,-142.0392156862745,-40.664375715922105,-20.666296501943364,-579.3749999999999,-622.1476510067114,-0.029186732545283967
JBMA,35.49668874172187,4.5681063122923655,0.6880491161215261,26.937669376693783,21.988682295877126,-18.351169242964726,-8.484848484848486,7.404103479036558,12.35059760956176,-2.0180562931492245,-1.1586096683979332,-31.11576265016381,-25.474254742547426,-14.492753623188396,-9.283633617434463,-19.1151202749141,-15.353398714913759,-0.20888202706384112,111.66347992351817,65.00943989930775,37.644787644787634,68.45151953690305,47.33432984554061,110.01335113484647
